
Date:3/2/2010
Time:12:39:12
Output format: Text
Calculations precision: 64

Initial Quadrature
Quadrature Nodes
(-6.168375917e-005,0.0000000000)	(0.9999383162,0.0000000000)
0: Q_21=z*Q_20-A(20,18)*Q_18-A(20,19)*Q_19-A(20,20)*Q_20
1: Q_21=z*Q_20-A(20,18)*Q_18-A(20,19)*Q_19-A(20,20)*Q_20
A(21,19)=L_2(Q_21,zQ_9):2.953786693e-012:2.953786693e-012/L_2(Q_19,Q_9):5.205889812e-011=0.05673932411
A(21,20)=L_1(Q_21,zQ_10):2.576753861e-014-A(21,19)*L_1(Q_19,Q_10):-4.481734698e-013:5.119659838e-014/L_1(Q_20,Q_10):3.556954228e-013=0.1439338127
A(21,21)=L_2(Q_21,zQ_10):1.914774464e-011-A(21,20)*L_2(Q_20,Q_10):3.746680529e-012-A(21,19)*L_2(Q_19,Q_10):3.073835489e-010:1.167735825e-012/L_2(Q_21,Q_10):2.953786693e-012=0.3953351906

0: Q_22=z*Q_21-A(21,19)*Q_19-A(21,20)*Q_20-A(21,21)*Q_21
1: Q_22=z*Q_21-A(21,19)*Q_19-A(21,20)*Q_20-A(21,21)*Q_21
A(22,20)=L_1(Q_22,zQ_10):-2.036974784e-014:-2.036974784e-014/L_1(Q_20,Q_10):3.556954228e-013=-0.05726738814
A(22,21)=L_2(Q_22,zQ_10):2.133341938e-013-A(22,20)*L_2(Q_20,Q_10):3.746680529e-012:4.278968019e-013/L_2(Q_21,Q_10):2.953786693e-012=0.1448638126
A(22,22)=L_1(Q_22,zQ_11):1.251444898e-013-A(22,21)*L_1(Q_21,Q_11):2.576753861e-014-A(22,20)*L_1(Q_20,Q_11):-1.980253646e-012:8.00775178e-015/L_1(Q_22,Q_11):-2.036974784e-014=-0.3931198287

0: Q_23=z*Q_22-A(22,20)*Q_20-A(22,21)*Q_21-A(22,22)*Q_22
1: Q_23=z*Q_22-A(22,20)*Q_20-A(22,21)*Q_21-A(22,22)*Q_22
A(23,21)=L_2(Q_23,zQ_10):1.677514386e-013:1.677514386e-013/L_2(Q_21,Q_10):2.953786693e-012=0.05679199483
A(23,22)=L_1(Q_23,zQ_11):-1.47922747e-015-A(23,21)*L_1(Q_21,Q_11):2.576753861e-014:-2.94261739e-015/L_1(Q_22,Q_11):-2.036974784e-014=0.1444601776
A(23,23)=L_2(Q_23,zQ_11):1.252710624e-012-A(23,22)*L_2(Q_22,Q_11):2.133341938e-013-A(23,21)*L_2(Q_21,Q_11):2.035114741e-011:6.611007004e-014/L_2(Q_23,Q_11):1.677514386e-013=0.3940953985

0: Q_24=z*Q_23-A(23,21)*Q_21-A(23,22)*Q_22-A(23,23)*Q_23
1: Q_24=z*Q_23-A(23,21)*Q_21-A(23,22)*Q_22-A(23,23)*Q_23
A(24,22)=L_1(Q_24,zQ_11):1.165698825e-015:1.165698825e-015/L_1(Q_22,Q_11):-2.036974784e-014=-0.05722696395
A(24,23)=L_2(Q_24,zQ_11):1.214966026e-014-A(24,22)*L_2(Q_22,Q_11):2.133341938e-013:2.435812847e-014/L_2(Q_23,Q_11):1.677514386e-013=0.1452036935
A(24,24)=L_1(Q_24,zQ_12):-8.314032724e-015-A(24,23)*L_1(Q_23,Q_12):-1.47922747e-015-A(24,22)*L_1(Q_22,Q_12):1.335380537e-013:-4.572660453e-016/L_1(Q_24,Q_12):1.165698825e-015=-0.3922677414

0: Q_25=z*Q_24-A(24,22)*Q_22-A(24,23)*Q_23-A(24,24)*Q_24
1: Q_25=z*Q_24-A(24,22)*Q_22-A(24,23)*Q_23-A(24,24)*Q_24
A(25,23)=L_2(Q_25,zQ_11):9.533438548e-015:9.533438548e-015/L_2(Q_23,Q_11):1.677514386e-013=0.05683074094
A(25,24)=L_1(Q_25,zQ_12):8.482094698e-017-A(25,23)*L_1(Q_23,Q_12):-1.47922747e-015:1.688865401e-016/L_1(Q_24,Q_12):1.165698825e-015=0.144880081
A(25,25)=L_2(Q_25,zQ_12):7.277195029e-014-A(25,24)*L_2(Q_24,Q_12):1.214966026e-014-A(25,23)*L_2(Q_23,Q_12):1.18358692e-012:3.7475849e-015/L_2(Q_25,Q_12):9.533438548e-015=0.3930989727

0: Q_26=z*Q_25-A(25,23)*Q_23-A(25,24)*Q_24-A(25,25)*Q_25
1: Q_26=z*Q_25-A(25,23)*Q_23-A(25,24)*Q_24-A(25,25)*Q_25
A(26,24)=L_1(Q_26,zQ_12):-6.667353296e-017:-6.667353296e-017/L_1(Q_24,Q_12):1.165698825e-015=-0.05719619127
A(26,25)=L_2(Q_26,zQ_12):6.920487618e-016-A(26,24)*L_2(Q_24,Q_12):1.214966026e-014:1.386963054e-015/L_2(Q_25,Q_12):9.533438548e-015=0.1454840294
A(26,26)=L_1(Q_26,zQ_13):4.871301922e-016-A(26,25)*L_1(Q_25,Q_13):8.482094698e-017-A(26,24)*L_1(Q_24,Q_13):-7.844634446e-015:2.610688688e-017/L_1(Q_26,Q_13):-6.667353296e-017=-0.3915629744

0: Q_27=z*Q_26-A(26,24)*Q_24-A(26,25)*Q_25-A(26,26)*Q_26
1: Q_27=z*Q_26-A(26,24)*Q_24-A(26,25)*Q_25-A(26,26)*Q_26
A(27,25)=L_2(Q_27,zQ_12):5.42072001e-016:5.42072001e-016/L_2(Q_25,Q_12):9.533438548e-015=0.05686007186
A(27,26)=L_1(Q_27,zQ_13):-4.859535123e-018-A(27,25)*L_1(Q_25,Q_13):8.482094698e-017:-9.682460264e-018/L_1(Q_26,Q_13):-6.667353296e-017=0.1452219469
A(27,27)=L_2(Q_27,zQ_13):4.669243268e-015-A(27,26)*L_2(Q_26,Q_13):6.920487618e-016-A(27,25)*L_2(Q_25,Q_13):7.661083177e-014:2.12645199e-016/L_2(Q_27,Q_13):5.42072001e-016=0.3922822035

0: Q_28=z*Q_27-A(27,25)*Q_25-A(27,26)*Q_26-A(27,27)*Q_27
1: Q_28=z*Q_27-A(27,25)*Q_25-A(27,26)*Q_26-A(27,27)*Q_27
A(28,26)=L_1(Q_28,zQ_13):3.811873578e-018:3.811873578e-018/L_1(Q_26,Q_13):-6.667353296e-017=-0.05717221526
A(28,27)=L_2(Q_28,zQ_13):3.942424343e-017-A(28,26)*L_2(Q_26,Q_13):6.920487618e-016:7.899020421e-017/L_2(Q_27,Q_13):5.42072001e-016=0.1457190264
A(28,28)=L_1(Q_28,zQ_14):-3.159587439e-017-A(28,27)*L_1(Q_27,Q_14):-4.859535123e-018-A(28,26)*L_1(Q_26,Q_14):5.141905945e-016:-1.490332315e-018/L_1(Q_28,Q_14):3.811873578e-018=-0.3909710763

0: Q_29=z*Q_28-A(28,26)*Q_26-A(28,27)*Q_27-A(28,28)*Q_28
1: Q_29=z*Q_28-A(28,26)*Q_26-A(28,27)*Q_27-A(28,28)*Q_28
A(29,27)=L_2(Q_29,zQ_13):3.083457976e-017:3.083457976e-017/L_2(Q_27,Q_13):5.42072001e-016=0.05688281207
A(29,28)=L_1(Q_29,zQ_14):2.782229106e-019-A(29,27)*L_1(Q_27,Q_14):-4.859535123e-018:5.546469338e-019/L_1(Q_28,Q_14):3.811873578e-018=0.1455050705
A(29,29)=L_2(Q_29,zQ_14):2.708963314e-016-A(29,28)*L_2(Q_28,Q_14):3.942424343e-017-A(29,27)*L_2(Q_27,Q_14):4.449235631e-015:1.207486984e-017/L_2(Q_29,Q_14):3.083457976e-017=0.3916015697

0: Q_30=z*Q_29-A(29,27)*Q_27-A(29,28)*Q_28-A(29,29)*Q_29
1: Q_30=z*Q_29-A(29,27)*Q_27-A(29,28)*Q_28-A(29,29)*Q_29
A(30,28)=L_1(Q_30,zQ_14):-2.178606355e-019:-2.178606355e-019/L_1(Q_28,Q_14):3.811873578e-018=-0.05715316394
A(30,29)=L_2(Q_30,zQ_14):2.246122295e-018-A(30,28)*L_2(Q_28,Q_14):3.942424343e-017:4.499342543e-018/L_2(Q_29,Q_14):3.083457976e-017=0.1459187243
A(30,30)=L_1(Q_30,zQ_15):1.844438317e-018-A(30,29)*L_1(Q_29,Q_15):2.782229106e-019-A(30,28)*L_1(Q_28,Q_15):-3.007310142e-017:8.506748894e-020/L_1(Q_30,Q_15):-2.178606355e-019=-0.3904674598

0: Q_31=z*Q_30-A(30,28)*Q_28-A(30,29)*Q_29-A(30,30)*Q_30
1: Q_31=z*Q_30-A(30,28)*Q_28-A(30,29)*Q_29-A(30,30)*Q_30
A(31,29)=L_2(Q_31,zQ_14):1.75451233e-018:1.75451233e-018/L_2(Q_29,Q_14):3.083457976e-017=0.05690080239
A(31,30)=L_1(Q_31,zQ_15):-1.592054921e-020-A(31,29)*L_1(Q_29,Q_15):2.782229106e-019:-3.175165606e-020/L_1(Q_30,Q_15):-2.178606355e-019=0.14574297
A(31,31)=L_2(Q_31,zQ_15):1.7128531e-017-A(31,30)*L_2(Q_30,Q_15):2.246122295e-018-A(31,29)*L_2(Q_29,Q_15):2.832141756e-016:6.860606303e-019/L_2(Q_31,Q_15):1.75451233e-018=0.3910263944

0: Q_32=z*Q_31-A(31,29)*Q_29-A(31,30)*Q_30-A(31,31)*Q_31
1: Q_32=z*Q_31-A(31,29)*Q_29-A(31,30)*Q_30-A(31,31)*Q_31
A(32,30)=L_1(Q_32,zQ_15):1.244807057e-020:1.244807057e-020/L_1(Q_30,Q_15):-2.178606355e-019=-0.05713776857
A(32,31)=L_2(Q_32,zQ_15):1.279790189e-019-A(32,30)*L_2(Q_30,Q_15):2.246122295e-018:2.563174347e-019/L_2(Q_31,Q_15):1.75451233e-018=0.1460904152
A(32,32)=L_1(Q_32,zQ_16):-1.175699407e-019-A(32,31)*L_1(Q_31,Q_16):-1.592054921e-020-A(32,30)*L_1(Q_30,Q_16):1.931978295e-018:-4.855172385e-021/L_1(Q_32,Q_16):1.244807057e-020=-0.3900341307

0: Q_33=z*Q_32-A(32,30)*Q_30-A(32,31)*Q_31-A(32,32)*Q_32
1: Q_33=z*Q_32-A(32,30)*Q_30-A(32,31)*Q_31-A(32,32)*Q_32
A(33,31)=L_2(Q_33,zQ_15):9.985856671e-020:9.985856671e-020/L_2(Q_31,Q_15):1.75451233e-018=0.05691528353
A(33,32)=L_1(Q_33,zQ_16):9.106157542e-022-A(33,31)*L_1(Q_31,Q_16):-1.592054921e-020:1.816738326e-021/L_1(Q_32,Q_16):1.244807057e-020=0.1459453749
A(33,33)=L_2(Q_33,zQ_16):9.924265461e-019-A(33,32)*L_2(Q_32,Q_16):1.279790189e-019-A(33,31)*L_2(Q_31,Q_16):1.642353916e-017:3.899821247e-020/L_2(Q_33,Q_16):9.985856671e-020=0.3905344704

0: Q_34=z*Q_33-A(33,31)*Q_31-A(33,32)*Q_32-A(33,33)*Q_33
1: Q_34=z*Q_33-A(33,31)*Q_31-A(33,32)*Q_32-A(33,33)*Q_33
A(34,32)=L_1(Q_34,zQ_16):-7.110978316e-022:-7.110978316e-022/L_1(Q_32,Q_16):1.244807057e-020=-0.05712514461
A(34,33)=L_2(Q_34,zQ_16):7.29244898e-021-A(34,32)*L_2(Q_32,Q_16):1.279790189e-019:1.460326894e-020/L_2(Q_33,Q_16):9.985856671e-020=0.1462395208
A(34,34)=L_1(Q_34,zQ_17):6.844006698e-021-A(34,33)*L_1(Q_33,Q_17):9.106157542e-022-A(34,32)*L_1(Q_32,Q_17):-1.126256053e-019:2.770846965e-022/L_1(Q_34,Q_17):-7.110978316e-022=-0.389657631

0: Q_35=z*Q_34-A(34,32)*Q_32-A(34,33)*Q_33-A(34,34)*Q_34
1: Q_35=z*Q_34-A(34,32)*Q_32-A(34,33)*Q_33-A(34,34)*Q_34
A(35,33)=L_2(Q_35,zQ_16):5.684660225e-021:5.684660225e-021/L_2(Q_33,Q_16):9.985856671e-020=0.05692711614
A(35,34)=L_1(Q_35,zQ_17):-5.206649698e-023-A(35,33)*L_1(Q_33,Q_17):9.106157542e-022:-1.039052258e-022/L_1(Q_34,Q_17):-7.110978316e-022=0.1461194524
A(35,35)=L_2(Q_35,zQ_17):6.20371186e-020-A(35,34)*L_2(Q_34,Q_17):7.29244898e-021-A(35,33)*L_2(Q_33,Q_17):1.032090062e-018:2.217639097e-021/L_2(Q_35,Q_17):5.684660225e-021=0.3901093485

0: Q_36=z*Q_35-A(35,33)*Q_33-A(35,34)*Q_34-A(35,35)*Q_35
1: Q_36=z*Q_35-A(35,33)*Q_33-A(35,34)*Q_34-A(35,35)*Q_35
A(36,34)=L_1(Q_36,zQ_17):4.061411098e-023:4.061411098e-023/L_1(Q_34,Q_17):-7.110978316e-022=-0.05711466015
A(36,35)=L_2(Q_36,zQ_17):4.155588481e-022-A(36,34)*L_2(Q_34,Q_17):7.29244898e-021:8.320645932e-022/L_2(Q_35,Q_17):5.684660225e-021=0.1463701541
A(36,36)=L_1(Q_36,zQ_18):-4.305308907e-022-A(36,35)*L_1(Q_35,Q_18):-5.206649698e-023-A(36,34)*L_1(Q_34,Q_18):7.1277271e-021:-1.581219852e-023/L_1(Q_36,Q_18):4.061411098e-023=-0.3893277027

0: Q_37=z*Q_36-A(36,34)*Q_34-A(36,35)*Q_35-A(36,36)*Q_36
1: Q_37=z*Q_36-A(36,34)*Q_34-A(36,35)*Q_35-A(36,36)*Q_36
A(37,35)=L_2(Q_37,zQ_17):3.236670004e-022:3.236670004e-022/L_2(Q_35,Q_17):5.684660225e-021=0.05693691224
A(37,36)=L_1(Q_37,zQ_18):2.976144412e-024-A(37,35)*L_1(Q_35,Q_18):-5.206649698e-023:5.940649982e-024/L_1(Q_36,Q_18):4.061411098e-023=0.1462705901
A(37,37)=L_2(Q_37,zQ_18):3.58999188e-021-A(37,36)*L_2(Q_36,Q_18):4.155588481e-022-A(37,35)*L_2(Q_35,Q_18):5.976900019e-020:1.261455233e-022/L_2(Q_37,Q_18):3.236670004e-022=0.389738599

0: Q_38=z*Q_37-A(37,35)*Q_35-A(37,36)*Q_36-A(37,37)*Q_37
1: Q_38=z*Q_37-A(37,35)*Q_35-A(37,36)*Q_36-A(37,37)*Q_37
A(38,36)=L_1(Q_38,zQ_18):-2.31930349e-024:-2.31930349e-024/L_1(Q_36,Q_18):4.061411098e-023=-0.05710585394
A(38,37)=L_2(Q_38,zQ_18):2.368167664e-023-A(38,36)*L_2(Q_36,Q_18):4.155588481e-022:4.741251952e-023/L_2(Q_37,Q_18):3.236670004e-022=0.1464854912
A(38,38)=L_1(Q_38,zQ_19):2.500682967e-023-A(38,37)*L_1(Q_37,Q_19):2.976144412e-024-A(38,36)*L_1(Q_36,Q_19):-4.144684405e-022:9.022934707e-025/L_1(Q_38,Q_19):-2.31930349e-024=-0.3890363959

0: Q_39=z*Q_38-A(38,36)*Q_36-A(38,37)*Q_37-A(38,38)*Q_38
1: Q_39=z*Q_38-A(38,36)*Q_36-A(38,37)*Q_37-A(38,38)*Q_38
A(39,37)=L_2(Q_39,zQ_18):1.843125509e-023:1.843125509e-023/L_2(Q_37,Q_18):3.236670004e-022=0.05694511665
A(39,38)=L_1(Q_39,zQ_19):-1.700758903e-025-A(39,37)*L_1(Q_37,Q_19):2.976144412e-024:-3.39552781e-025/L_1(Q_38,Q_19):-2.31930349e-024=0.1464029104
A(39,39)=L_2(Q_39,zQ_19):2.223663028e-022-A(39,38)*L_2(Q_38,Q_19):2.368167664e-023-A(39,37)*L_2(Q_37,Q_19):3.717998746e-021:7.177364143e-024/L_2(Q_39,Q_19):1.843125509e-023=0.3894126639

0: Q_40=z*Q_39-A(39,37)*Q_37-A(39,38)*Q_38-A(39,39)*Q_39
1: Q_40=z*Q_39-A(39,37)*Q_37-A(39,38)*Q_38-A(39,39)*Q_39
A(40,38)=L_1(Q_40,zQ_19):1.324284789e-025:1.324284789e-025/L_1(Q_38,Q_19):-2.31930349e-024=-0.05709838296
A(40,39)=L_2(Q_40,zQ_19):1.349615793e-024-A(40,38)*L_2(Q_38,Q_19):2.368167664e-023:2.701801234e-024/L_2(Q_39,Q_19):1.843125509e-023=0.1465880224
A(40,40)=L_1(Q_40,zQ_20):-1.556828704e-024-A(40,39)*L_1(Q_39,Q_20):-1.700758903e-025-A(40,38)*L_1(Q_38,Q_20):2.59273964e-023:-5.148520739e-026/L_1(Q_40,Q_20):1.324284789e-025=-0.3887774581

0: Q_41=z*Q_40-A(40,38)*Q_38-A(40,39)*Q_39-A(40,40)*Q_40
1: Q_41=z*Q_40-A(40,38)*Q_38-A(40,39)*Q_39-A(40,40)*Q_40
A(41,39)=L_2(Q_41,zQ_19):1.049697925e-024:1.049697925e-024/L_2(Q_39,Q_19):1.843125509e-023=0.05695205888
A(41,40)=L_1(Q_41,zQ_20):9.717197952e-027-A(41,39)*L_1(Q_39,Q_20):-1.700758903e-025:1.940337007e-026/L_1(Q_40,Q_20):1.324284789e-025=0.1465196175
A(41,41)=L_2(Q_41,zQ_20):1.285378567e-023-A(41,40)*L_2(Q_40,Q_20):1.349615793e-024-A(41,39)*L_2(Q_39,Q_20):2.150506582e-022:4.084627379e-025/L_2(Q_41,Q_20):1.049697925e-024=0.3891240786

0: Q_42=z*Q_41-A(41,39)*Q_39-A(41,40)*Q_40-A(41,41)*Q_41
1: Q_42=z*Q_41-A(41,39)*Q_39-A(41,40)*Q_40-A(41,41)*Q_41
A(42,40)=L_1(Q_42,zQ_20):-7.560605096e-027:-7.560605096e-027/L_1(Q_40,Q_20):1.324284789e-025=-0.05709198778
A(42,41)=L_2(Q_42,zQ_20):7.691715776e-026-A(42,40)*L_2(Q_40,Q_20):1.349615793e-024:1.539694061e-025/L_2(Q_41,Q_20):1.049697925e-024=0.146679728
A(42,42)=L_1(Q_42,zQ_21):9.02652477e-026-A(42,41)*L_1(Q_41,Q_21):9.717197952e-027-A(42,40)*L_1(Q_40,Q_21):-1.50462951e-024:2.937642159e-027/L_1(Q_42,Q_21):-7.560605096e-027=-0.3885459063

0: Q_43=z*Q_42-A(42,40)*Q_40-A(42,41)*Q_41-A(42,42)*Q_42
1: Q_43=z*Q_42-A(42,40)*Q_40-A(42,41)*Q_41-A(42,42)*Q_42
A(43,41)=L_2(Q_43,zQ_20):5.978868106e-026:5.978868106e-026/L_2(Q_41,Q_20):1.049697925e-024=0.05695798727
A(43,42)=L_1(Q_43,zQ_21):-5.550883583e-028-A(43,41)*L_1(Q_41,Q_21):9.717197952e-027:-1.108560396e-027/L_1(Q_42,Q_21):-7.560605096e-027=0.1466232374
A(43,43)=L_2(Q_43,zQ_21):7.902202862e-025-A(43,42)*L_2(Q_42,Q_21):7.691715776e-026-A(43,41)*L_2(Q_41,Q_21):1.3267544e-023:2.324984101e-026/L_2(Q_43,Q_21):5.978868106e-026=0.3888669327

0: Q_44=z*Q_43-A(43,41)*Q_41-A(43,42)*Q_42-A(43,43)*Q_43
1: Q_44=z*Q_43-A(43,41)*Q_41-A(43,42)*Q_42-A(43,43)*Q_43
A(44,42)=L_1(Q_44,zQ_21):4.316082504e-028:4.316082504e-028/L_1(Q_42,Q_21):-7.560605096e-027=-0.05708646926
A(44,43)=L_2(Q_44,zQ_21):4.383789493e-027-A(44,42)*L_2(Q_42,Q_21):7.691715776e-026:8.774718455e-027/L_2(Q_43,Q_21):5.978868106e-026=0.1467622015
A(44,44)=L_1(Q_44,zQ_22):-5.572629972e-027-A(44,43)*L_1(Q_43,Q_22):-5.550883583e-028-A(44,42)*L_1(Q_42,Q_22):9.325422096e-026:-1.676097649e-028/L_1(Q_44,Q_22):4.316082504e-028=-0.3883377224

0: Q_45=z*Q_44-A(44,42)*Q_42-A(44,43)*Q_43-A(44,44)*Q_44
1: Q_45=z*Q_44-A(44,42)*Q_42-A(44,43)*Q_43-A(44,44)*Q_44
A(45,43)=L_2(Q_45,zQ_21):3.405748128e-027:3.405748128e-027/L_2(Q_43,Q_21):5.978868106e-026=0.0569630918
A(45,44)=L_1(Q_45,zQ_22):3.170419464e-029-A(45,43)*L_1(Q_43,Q_22):-5.550883583e-028:6.332374376e-029/L_1(Q_44,Q_22):4.316082504e-028=0.1467157861
A(45,45)=L_2(Q_45,zQ_22):4.563374774e-026-A(45,44)*L_2(Q_44,Q_22):4.383789493e-027-A(45,43)*L_2(Q_43,Q_22):7.665837165e-025:1.323597993e-027/L_2(Q_45,Q_22):3.405748128e-027=0.3886364883

0: Q_46=z*Q_45-A(45,43)*Q_43-A(45,44)*Q_44-A(45,45)*Q_45
1: Q_46=z*Q_45-A(45,43)*Q_43-A(45,44)*Q_44-A(45,45)*Q_45
A(46,44)=L_1(Q_46,zQ_22):-2.463692077e-029:-2.463692077e-029/L_1(Q_44,Q_22):4.316082504e-028=-0.05708167243
A(46,45)=L_2(Q_46,zQ_22):2.49854916e-028-A(46,44)*L_2(Q_44,Q_22):4.383789493e-027:5.000889519e-028/L_2(Q_45,Q_22):3.405748128e-027=0.1468367399
A(46,46)=L_1(Q_46,zQ_23):3.226279289e-028-A(46,45)*L_1(Q_45,Q_23):3.170419464e-029-A(46,44)*L_1(Q_44,Q_23):-5.402956211e-027:9.562811717e-030/L_1(Q_46,Q_23):-2.463692077e-029=-0.3881496315

0: Q_47=z*Q_46-A(46,44)*Q_44-A(46,45)*Q_45-A(46,46)*Q_46
1: Q_47=z*Q_46-A(46,44)*Q_44-A(46,45)*Q_45-A(46,46)*Q_46
A(47,45)=L_2(Q_47,zQ_22):1.940170241e-028:1.940170241e-028/L_2(Q_45,Q_22):3.405748128e-027=0.05696751986
A(47,46)=L_1(Q_47,zQ_23):-1.810563324e-030-A(47,45)*L_1(Q_45,Q_23):3.170419464e-029:-3.616672662e-030/L_1(Q_46,Q_23):-2.463692077e-029=0.1467988916
A(47,47)=L_2(Q_47,zQ_23):2.787953615e-027-A(47,46)*L_2(Q_46,Q_23):2.49854916e-028-A(47,45)*L_2(Q_45,Q_23):4.697261486e-026:7.536182021e-029/L_2(Q_47,Q_23):1.940170241e-028=0.3884289049

0: Q_48=z*Q_47-A(47,45)*Q_45-A(47,46)*Q_46-A(47,47)*Q_47
1: Q_48=z*Q_47-A(47,45)*Q_45-A(47,46)*Q_46-A(47,47)*Q_47
A(48,46)=L_1(Q_48,zQ_23):1.406213236e-030:1.406213236e-030/L_1(Q_46,Q_23):-2.463692077e-029=-0.05707747527
A(48,47)=L_2(Q_48,zQ_23):1.424086849e-029-A(48,46)*L_2(Q_46,Q_23):2.49854916e-028:2.850195628e-029/L_2(Q_47,Q_23):1.940170241e-028=0.1469044091
A(48,48)=L_1(Q_48,zQ_24):-1.978053065e-029-A(48,47)*L_1(Q_47,Q_24):-1.810563324e-030-A(48,46)*L_1(Q_46,Q_24):3.32337226e-028:-5.455811188e-031/L_1(Q_48,Q_24):1.406213236e-030=-0.3879789386

0: Q_49=z*Q_48-A(48,46)*Q_46-A(48,47)*Q_47-A(48,48)*Q_48
1: Q_49=z*Q_48-A(48,46)*Q_46-A(48,47)*Q_47-A(48,48)*Q_48
A(49,47)=L_2(Q_49,zQ_23):1.1053419e-029:1.1053419e-029/L_2(Q_47,Q_23):1.940170241e-028=0.05697138718
A(49,48)=L_1(Q_49,zQ_24):1.033856921e-031-A(49,47)*L_1(Q_47,Q_24):-1.810563324e-030:2.065359962e-031/L_1(Q_48,Q_24):1.406213236e-030=0.1468738815
A(49,49)=L_2(Q_49,zQ_24):1.608604857e-028-A(49,48)*L_2(Q_48,Q_24):1.424086849e-029-A(49,47)*L_2(Q_47,Q_24):2.711492398e-027:4.291390864e-030/L_2(Q_49,Q_24):1.1053419e-029=0.3882410378

0: Q_50=z*Q_49-A(49,47)*Q_47-A(49,48)*Q_48-A(49,49)*Q_49
1: Q_50=z*Q_49-A(49,47)*Q_47-A(49,48)*Q_48-A(49,49)*Q_49
A(50,48)=L_1(Q_50,zQ_24):-8.025790571e-032:-8.025790571e-032/L_1(Q_48,Q_24):1.406213236e-030=-0.05707378061
A(50,49)=L_2(Q_50,zQ_24):8.11697604e-031-A(50,48)*L_2(Q_48,Q_24):1.424086849e-029:1.624477808e-030/L_2(Q_49,Q_24):1.1053419e-029=0.1469660933
A(50,50)=L_1(Q_50,zQ_25):1.143787165e-030-A(50,49)*L_1(Q_49,Q_25):1.033856921e-031-A(50,48)*L_1(Q_48,Q_25):-1.922891856e-029:3.11258944e-032/L_1(Q_50,Q_25):-8.025790571e-032=-0.3878234066

0: Q_51=z*Q_50-A(50,48)*Q_48-A(50,49)*Q_49-A(50,50)*Q_50
1: Q_51=z*Q_50-A(50,48)*Q_48-A(50,49)*Q_49-A(50,50)*Q_50
A(51,49)=L_2(Q_51,zQ_24):6.297661783e-031:6.297661783e-031/L_2(Q_49,Q_24):1.1053419e-029=0.05697478566
A(51,50)=L_1(Q_51,zQ_25):-5.902867415e-033-A(51,49)*L_1(Q_49,Q_25):1.033856921e-031:-1.179324506e-032/L_1(Q_50,Q_25):-8.025790571e-032=0.146941849
A(51,51)=L_2(Q_51,zQ_25):9.775694542e-030-A(51,50)*L_2(Q_50,Q_25):8.11697604e-031-A(51,49)*L_2(Q_49,Q_25):1.651963854e-028:2.443935425e-031/L_2(Q_51,Q_25):6.297661783e-031=0.3880702885

0: Q_52=z*Q_51-A(51,49)*Q_49-A(51,50)*Q_50-A(51,51)*Q_51
1: Q_52=z*Q_51-A(51,49)*Q_49-A(51,50)*Q_50-A(51,51)*Q_51
A(52,50)=L_1(Q_52,zQ_25):4.580359631e-033:4.580359631e-033/L_1(Q_50,Q_25):-8.025790571e-032=-0.05707051026
A(52,51)=L_2(Q_52,zQ_25):4.626582153e-032-A(52,50)*L_2(Q_50,Q_25):8.11697604e-031:9.258981796e-032/L_2(Q_51,Q_25):6.297661783e-031=0.1470225318
A(52,52)=L_1(Q_52,zQ_26):-6.972062546e-032-A(52,51)*L_1(Q_51,Q_26):-5.902867415e-033-A(52,50)*L_1(Q_50,Q_26):1.175336465e-030:-1.775719148e-033/L_1(Q_52,Q_26):4.580359631e-033=-0.3876811629

0: Q_53=z*Q_52-A(52,50)*Q_50-A(52,51)*Q_51-A(52,52)*Q_52
1: Q_53=z*Q_52-A(52,50)*Q_50-A(52,51)*Q_51-A(52,52)*Q_52
A(53,51)=L_2(Q_53,zQ_25):3.588268447e-032:3.588268447e-032/L_2(Q_51,Q_25):6.297661783e-031=0.05697778907
A(53,52)=L_1(Q_53,zQ_26):3.369974866e-034-A(53,51)*L_1(Q_51,Q_26):-5.902867415e-033:6.73329821e-034/L_1(Q_52,Q_26):4.580359631e-033=0.1470037017
A(53,53)=L_2(Q_53,zQ_26):5.636126756e-031-A(53,52)*L_2(Q_52,Q_26):4.626582153e-032-A(53,51)*L_2(Q_51,Q_26):9.528134104e-030:1.391941331e-032/L_2(Q_53,Q_26):3.588268447e-032=0.3879144919

0: Q_54=z*Q_53-A(53,51)*Q_51-A(53,52)*Q_52-A(53,53)*Q_53
1: Q_54=z*Q_53-A(53,51)*Q_51-A(53,52)*Q_52-A(53,53)*Q_53
A(54,52)=L_1(Q_54,zQ_26):-2.613901348e-034:-2.613901348e-034/L_1(Q_52,Q_26):4.580359631e-033=-0.05706760077
A(54,53)=L_2(Q_54,zQ_26):2.637142972e-033-A(54,52)*L_2(Q_52,Q_26):4.626582153e-032:5.277422404e-033/L_2(Q_53,Q_26):3.588268447e-032=0.1470743475
A(54,54)=L_1(Q_54,zQ_27):4.027303717e-033-A(54,53)*L_1(Q_53,Q_27):3.369974866e-034-A(54,52)*L_1(Q_52,Q_27):-6.792712622e-032:1.013019112e-034/L_1(Q_54,Q_27):-2.613901348e-034=-0.3875506292

0: Q_55=z*Q_54-A(54,52)*Q_52-A(54,53)*Q_53-A(54,54)*Q_54
1: Q_55=z*Q_54-A(54,52)*Q_52-A(54,53)*Q_53-A(54,54)*Q_54
